event-id,visible,timestamp,location-long,location-lat,gps:dop,gps:fix-type,gps:satellite-count,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
11952917936,true,2006-05-05 04:02:33.000,-113.0931548,55.3075394,4.4,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917937,true,2006-05-05 04:46:53.000,-113.0975416,55.2822939,3.2,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917938,true,2006-05-05 07:01:58.000,-113.1072238,55.2750595,3.8,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917939,true,2006-05-05 07:47:05.000,-113.1531764,55.2745447,2.6,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917940,true,2006-05-05 08:30:49.000,-113.1530194,55.27455,4.0,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917941,true,2006-05-05 10:47:17.000,-113.1301577,55.3380965,7.6,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917942,true,2006-05-05 13:01:43.000,-113.12582,55.3376338,3.6,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917943,true,2006-05-05 13:46:22.000,-113.1270809,55.3385917,3.6,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917944,true,2006-05-05 14:31:11.000,-113.1257121,55.337719,3.6,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917945,true,2006-05-05 16:45:52.000,-113.1256625,55.3376953,5.2,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917946,true,2006-05-05 17:30:24.000,-113.1254696,55.3379142,2.4,3,6,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917947,true,2006-05-05 18:15:59.000,-113.1253641,55.3379113,13.8,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917948,true,2006-05-05 22:47:12.000,-113.1250563,55.3377545,3.8,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917949,true,2006-05-06 00:15:42.000,-113.1253214,55.3375876,3.4,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917950,true,2006-05-06 01:02:00.000,-113.1301868,55.3381927,8.2,3,4,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917951,true,2006-05-06 03:17:16.000,-113.1251353,55.3375219,3.4,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917952,true,2006-05-06 04:01:18.000,-113.1246892,55.33713,8.4,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917953,true,2006-05-06 04:48:05.000,-113.1250009,55.3375093,2.2,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917954,true,2006-05-06 05:32:09.000,-113.1249576,55.3375384,3.2,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917955,true,2006-05-06 06:17:31.000,-113.1257954,55.3376014,19.6,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917956,true,2006-05-06 07:47:34.000,-113.1255963,55.3377166,2.0,3,7,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917957,true,2006-05-06 08:32:53.000,-113.1260937,55.3372527,2.6,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917958,true,2006-05-06 10:01:11.000,-113.1250266,55.3369793,8.8,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917959,true,2006-05-06 10:46:44.000,-113.1254976,55.3375924,3.2,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917960,true,2006-05-06 11:31:07.000,-113.1256958,55.3377025,2.6,3,6,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917961,true,2006-05-06 12:17:26.000,-113.1310548,55.3375598,2.6,3,6,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917962,true,2006-05-06 13:01:52.000,-113.1257272,55.3375268,3.0,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917963,true,2006-05-06 13:45:45.000,-113.1256031,55.3375085,3.2,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917964,true,2006-05-06 15:16:11.000,-113.1247372,55.3380841,7.6,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917965,true,2006-05-06 16:02:11.000,-113.1258436,55.335062,10.4,3,4,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917966,true,2006-05-06 17:32:23.000,-113.1499864,55.2834954,6.4,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917967,true,2006-05-06 18:16:43.000,-113.1532711,55.274676,3.2,3,6,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917968,true,2006-05-06 19:02:28.000,-113.1448067,55.2875332,2.8,3,6,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917969,true,2006-05-06 19:47:43.000,-113.1425471,55.3132083,3.8,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917970,true,2006-05-06 21:17:39.000,-113.1256087,55.3376382,13.0,3,4,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917971,true,2006-05-06 22:02:03.000,-113.1257454,55.3376903,4.0,3,4,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917972,true,2006-05-06 22:46:02.000,-113.1254144,55.3377047,3.0,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917973,true,2006-05-06 23:32:15.000,-113.125143,55.338105,11.8,3,4,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917974,true,2006-05-07 01:46:01.000,-113.1257246,55.3377529,5.0,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917975,true,2006-05-07 02:32:05.000,-113.1257084,55.3376035,3.2,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917976,true,2006-05-07 04:03:03.000,-113.125764,55.3376494,5.0,3,4,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917977,true,2006-05-07 04:45:57.000,-113.1254265,55.3377491,14.0,3,4,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917978,true,2006-05-07 05:30:52.000,-113.1248023,55.337517,3.0,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917979,true,2006-05-07 06:17:59.000,-113.125092,55.337602,3.4,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917980,true,2006-05-07 07:02:17.000,-113.1251214,55.3373815,10.2,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917981,true,2006-05-07 07:46:23.000,-113.1247632,55.3374824,3.6,3,4,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917982,true,2006-05-07 08:33:10.000,-113.1244693,55.3375427,8.0,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917983,true,2006-05-07 10:01:51.000,-113.1256342,55.337619,2.6,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917984,true,2006-05-07 10:45:50.000,-113.125495,55.3376397,2.8,3,7,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917985,true,2006-05-07 11:31:24.000,-113.1257682,55.3375807,3.2,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917986,true,2006-05-07 13:02:11.000,-113.1256545,55.3376895,4.0,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917987,true,2006-05-07 13:46:16.000,-113.1256708,55.3378439,2.8,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917988,true,2006-05-07 14:30:43.000,-113.1257059,55.3377479,2.2,3,6,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917989,true,2006-05-07 15:16:34.000,-113.1256982,55.3375224,7.2,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917990,true,2006-05-07 16:01:39.000,-113.1249505,55.3380275,3.6,3,6,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917991,true,2006-05-07 17:31:52.000,-113.1248337,55.3374077,5.8,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917992,true,2006-05-07 18:17:53.000,-113.124947,55.3374216,3.6,3,7,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917993,true,2006-05-07 21:18:08.000,-113.1251493,55.3377031,2.2,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917994,true,2006-05-07 22:01:52.000,-113.1250071,55.337465,2.2,2,4,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917995,true,2006-05-07 22:47:03.000,-113.1256917,55.3376792,4.2,3,4,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917996,true,2006-05-07 23:30:44.000,-113.125559,55.3378802,2.8,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917997,true,2006-05-08 00:16:30.000,-113.1251327,55.3367572,21.6,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917998,true,2006-05-08 01:01:40.000,-113.1253295,55.3378283,3.0,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917999,true,2006-05-08 01:45:40.000,-113.1253917,55.3377326,2.6,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918000,true,2006-05-08 02:32:32.000,-113.1256936,55.337816,1.6,3,6,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918001,true,2006-05-08 03:18:01.000,-113.1257205,55.3378318,3.6,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918002,true,2006-05-08 04:02:07.000,-113.1256715,55.3375831,2.4,3,6,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918003,true,2006-05-08 04:46:13.000,-113.1255837,55.3377337,4.4,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918004,true,2006-05-08 05:31:09.000,-113.1251031,55.334746,18.0,3,4,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918005,true,2006-05-08 06:18:02.000,-113.1255759,55.3376001,3.4,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918006,true,2006-05-08 07:47:23.000,-113.1258016,55.3375418,4.4,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918007,true,2006-05-08 08:32:02.000,-113.1257848,55.3376839,2.8,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918008,true,2006-05-08 09:17:35.000,-113.1265445,55.3386225,4.6,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918009,true,2006-05-08 12:17:43.000,-113.1251084,55.337644,2.8,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918010,true,2006-05-08 17:32:23.000,-113.2206211,55.4297579,4.6,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918011,true,2006-05-08 18:15:55.000,-113.2527039,55.451147,3.6,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918012,true,2006-05-08 19:00:39.000,-113.2973883,55.4449271,2.0,3,6,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918013,true,2006-05-08 20:31:33.000,-113.2979333,55.4445898,3.0,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918014,true,2006-05-08 21:16:26.000,-113.3038481,55.4320717,2.2,3,6,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918015,true,2006-05-08 22:00:53.000,-113.3048238,55.4286174,3.0,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918016,true,2006-05-08 22:45:40.000,-113.3026976,55.4361961,2.8,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918017,true,2006-05-08 23:33:07.000,-113.2988859,55.4446359,6.0,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918018,true,2006-05-09 00:17:39.000,-113.2988401,55.4446508,9.2,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918019,true,2006-05-09 01:47:06.000,-113.3075746,55.4447933,2.0,3,6,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918020,true,2006-05-09 02:31:32.000,-113.2985934,55.444782,4.6,3,4,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918021,true,2006-05-09 03:16:20.000,-113.2880375,55.4640797,2.8,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918022,true,2006-05-09 04:47:42.000,-113.2437846,55.5008318,4.4,3,4,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918023,true,2006-05-09 06:16:12.000,-113.2092287,55.4425085,5.6,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918024,true,2006-05-09 07:47:55.000,-113.142799,55.3976505,4.0,3,4,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918025,true,2006-05-09 09:17:54.000,-113.125665,55.337556,4.6,3,4,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918026,true,2006-05-09 10:01:35.000,-113.1255801,55.3376693,5.2,3,4,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918027,true,2006-05-09 10:47:13.000,-113.1258144,55.3374581,4.8,3,6,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918028,true,2006-05-09 11:32:08.000,-113.1255511,55.3376956,4.0,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918029,true,2006-05-09 13:01:47.000,-113.1254586,55.3374352,2.8,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918030,true,2006-05-09 13:46:44.000,-113.1256115,55.337606,2.6,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918031,true,2006-05-09 15:16:45.000,-113.1259151,55.3379592,2.8,2,4,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918032,true,2006-05-09 16:00:30.000,-113.1254948,55.3377471,5.8,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918033,true,2006-05-09 16:45:41.000,-113.1254411,55.3377819,3.2,3,7,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918034,true,2006-05-09 17:30:47.000,-113.1254782,55.337884,2.2,3,8,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918035,true,2006-05-09 18:15:25.000,-113.1254948,55.3378339,5.2,3,6,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918036,true,2006-05-09 19:00:18.000,-113.125474,55.3379476,3.6,3,6,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918037,true,2006-05-09 19:47:10.000,-113.1218071,55.3403468,4.6,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918038,true,2006-05-09 20:31:12.000,-113.114034,55.3436965,1.8,3,7,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918039,true,2006-05-09 21:16:17.000,-113.1138325,55.3430163,3.2,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918040,true,2006-05-09 22:02:17.000,-113.125797,55.3376618,2.0,2,4,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918041,true,2006-05-10 01:01:42.000,-113.1256111,55.3376267,3.6,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918042,true,2006-05-10 01:46:07.000,-113.1255863,55.3375995,2.6,3,6,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918043,true,2006-05-10 02:31:51.000,-113.1250299,55.3375189,3.2,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918044,true,2006-05-10 03:18:00.000,-113.1250009,55.3374991,2.8,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918045,true,2006-05-10 04:01:21.000,-113.125541,55.3375377,13.8,3,4,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918046,true,2006-05-10 04:48:00.000,-113.1258887,55.3375754,8.2,3,4,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918047,true,2006-05-10 05:30:49.000,-113.1120737,55.3336221,3.8,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918048,true,2006-05-10 06:15:54.000,-113.0891996,55.3265092,5.4,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918049,true,2006-05-10 07:00:41.000,-113.093541,55.3054372,2.2,3,6,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918050,true,2006-05-10 07:47:51.000,-113.0966282,55.2850714,5.8,3,4,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918051,true,2006-05-10 10:01:02.000,-113.1510625,55.2753227,4.8,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918052,true,2006-05-10 10:47:33.000,-113.1481775,55.2954403,10.2,3,4,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918053,true,2006-05-10 13:46:52.000,-113.125818,55.3375991,7.8,3,4,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918054,true,2006-05-10 14:33:04.000,-113.1258014,55.3376441,4.2,3,4,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918055,true,2006-05-10 15:17:53.000,-113.1257684,55.3376368,3.8,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918056,true,2006-05-10 16:00:41.000,-113.1258946,55.3376437,3.0,3,6,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918057,true,2006-05-10 16:46:53.000,-113.1258141,55.3375604,2.0,3,7,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918058,true,2006-05-10 17:30:41.000,-113.1250151,55.3377211,5.2,3,6,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918059,true,2006-05-10 18:15:44.000,-113.1250731,55.3376125,2.4,3,7,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918060,true,2006-05-10 19:02:20.000,-113.1185852,55.3423823,4.8,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918061,true,2006-05-10 19:46:11.000,-113.1120169,55.3426815,2.6,3,6,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918062,true,2006-05-10 20:30:41.000,-113.1108516,55.3417422,1.8,3,7,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918063,true,2006-05-10 21:16:53.000,-113.110562,55.3417183,3.2,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918064,true,2006-05-10 22:01:47.000,-113.11248,55.3428291,2.6,2,4,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918065,true,2006-05-10 22:46:24.000,-113.1117723,55.3390584,3.6,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918066,true,2006-05-10 23:30:50.000,-113.1109078,55.3389742,2.6,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918067,true,2006-05-11 00:16:18.000,-113.1116716,55.3360809,9.4,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918068,true,2006-05-11 01:01:18.000,-113.1274875,55.3366764,3.4,3,6,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918069,true,2006-05-11 01:46:55.000,-113.1297454,55.3375685,13.2,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918070,true,2006-05-11 02:33:05.000,-113.1272537,55.3356055,3.0,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918071,true,2006-05-11 03:16:33.000,-113.1291065,55.3385447,8.8,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918072,true,2006-05-11 04:02:53.000,-113.1284822,55.3393954,4.4,3,4,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918073,true,2006-05-11 07:02:30.000,-113.1260505,55.3362551,10.2,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918074,true,2006-05-11 07:46:23.000,-113.1257826,55.3369344,3.4,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918075,true,2006-05-11 08:30:54.000,-113.1262368,55.3372145,2.4,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918076,true,2006-05-11 09:17:03.000,-113.126614,55.3378691,3.6,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918077,true,2006-05-11 10:00:57.000,-113.1257173,55.3371696,5.2,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918078,true,2006-05-11 10:47:02.000,-113.1255395,55.3371146,3.6,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918079,true,2006-05-11 11:33:06.000,-113.1257487,55.3369786,2.8,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918080,true,2006-05-11 12:16:43.000,-113.1257614,55.3370891,12.8,3,4,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918081,true,2006-05-11 13:02:20.000,-113.1252129,55.3371675,4.0,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918082,true,2006-05-11 13:46:03.000,-113.1270117,55.3377157,3.4,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918083,true,2006-05-11 14:31:38.000,-113.1153204,55.3333857,4.0,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918084,true,2006-05-11 15:15:56.000,-113.0871493,55.3377076,2.6,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918085,true,2006-05-11 16:02:54.000,-113.1272107,55.3374883,3.8,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918086,true,2006-05-11 16:46:00.000,-113.1244118,55.3371914,2.0,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918087,true,2006-05-11 17:33:07.000,-113.1369375,55.3439466,7.8,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918088,true,2006-05-11 18:16:34.000,-113.1273494,55.3362011,3.2,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918089,true,2006-05-11 19:02:50.000,-113.1267382,55.3344398,2.8,3,6,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918090,true,2006-05-11 19:45:58.000,-113.126788,55.3343817,3.0,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918091,true,2006-05-11 20:32:18.000,-113.1268935,55.3343897,2.4,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918092,true,2006-05-11 21:16:52.000,-113.1267942,55.33446,3.4,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918093,true,2006-05-12 01:47:14.000,-113.1271829,55.3346793,3.2,2,4,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918094,true,2006-05-12 02:31:29.000,-113.1272536,55.3343337,3.4,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918095,true,2006-05-12 03:17:05.000,-113.1270377,55.3347187,4.2,3,4,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918096,true,2006-05-12 04:00:36.000,-113.1267374,55.3348591,13.0,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952918097,true,2006-05-12 04:48:03.000,-113.1260926,55.3391124,3.8,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
